sno;id;name;category;image;model_number;brand;color_family;link;newprice;oldprice
165;NI023EL91PDG;Nillkin Back Cover for Samsung Galaxy Note 5 (NT5-NL-SS-B, Black);Mobile Cases & Covers;https://f.wadicdn.com/product/80/4861/1-product.jpg;NT5-NL-SS-B;Nillkin;black;https://en-ae.wadi.com/back-cover-for-samsung-galaxy-note-5-nt5-nl-ss-b-black-168408.html;50;50
166;NI023EL92PDF;Nillkin Slim Case for Samsung Galaxy Note 4 (NT4-NL-TPU-GY, Grey);Mobile Cases & Covers;https://f.wadicdn.com/product/70/4861/1-product.jpg;NT4-NL-TPU-GY;Nillkin;grey;https://en-ae.wadi.com/slim-case-for-samsung-galaxy-note-4-nt4-nl-tpu-gy-grey-168407.html;50;50
167;NI023EL96PDB;Nillkin Flip Case for Samsung Galaxy Note 2 (NOT2-NL-LT-W, White);Mobile Cases & Covers;https://f.wadicdn.com/product/30/4861/1-product.jpg;NOT2-NL-LT-W;Nillkin;white;https://en-ae.wadi.com/flip-case-for-samsung-galaxy-note-2-not2-nl-lt-w-white-168403.html;60;60
168;NI023EL98PCZ;Nillkin Back Cover for Nokia XL (NKXL-NL-SS-R, Red);Mobile Cases & Covers;https://f.wadicdn.com/product/10/4861/1-product.jpg;NKXL-NL-SS-R;Nillkin;red;https://en-ae.wadi.com/back-cover-for-nokia-xl-nkxl-nl-ss-r-red-168401.html;50;50
169;NI023EL97PDA;Nillkin Back Cover for Nokia XL (NKXL-NL-SS-W, White);Mobile Cases & Covers;https://f.wadicdn.com/product/20/4861/1-product.jpg;NKXL-NL-SS-W;Nillkin;white;https://en-ae.wadi.com/back-cover-for-nokia-xl-nkxl-nl-ss-w-white-168402.html;50;50
170;NI023EL99PCY;Nillkin Back Cover for Nokia XL (NKXL-NL-SS-B, Black);Mobile Cases & Covers;https://f.wadicdn.com/product/00/4861/1-product.jpg;NKXL-NL-SS-B;Nillkin;black;https://en-ae.wadi.com/back-cover-for-nokia-xl-nkxl-nl-ss-b-black-168400.html;50;50
171;SW618EL60QLF;Switcheasy 0.35 Ultra Slim PP Case- AP-21-126-18;Mobile Cases & Covers;https://f.wadicdn.com/product/93/1431/1-product.jpg;AP-21-126-18;Switch Easy;pink;https://en-ae.wadi.com/switcheasy-0-35-ultra-slim-pp-case-ap-21-126-18-134139.html;44;54
172;SA766EL33UQC;Samsung Clear Back Cover for Samsung Galaxy Note 5 (Silver) - SS-GN5-CBC-SIL;Mobile Cases & Covers;https://f.wadicdn.com/product/66/666/1-product.jpg;SS-GN5-CBC-SIL;Samsung;silver;https://en-ae.wadi.com/samsung-clear-back-cover-for-samsung-galaxy-note-5-silver-ss-gn5-cbc-sil-66666.html;124;124
173;BE003EL67BNO;Beyzacases Natural Id Slim Case for iPhone 6 (Black);Mobile Cases & Covers;https://f.wadicdn.com/product/23/317/1-product.jpg;BZ05175;Beyzacases;black;https://en-ae.wadi.com/beyzacases-natural-id-slim-case-for-iphone-6-black-71332.html;133;133
174;ST574EL56TRF;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Tropical Prism;Mobile Cases & Covers;https://f.wadicdn.com/product/34/484/1-product.jpg;S5-S-263M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-tropical-prism-48443.html;69;69
175;ST574EL33QTE;Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Crazy Skulls;Mobile Cases & Covers;https://f.wadicdn.com/product/66/464/1-product.jpg;I6-S-17M;Stylizedd;black;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-crazy-skulls-46466.html;69;69
176;ST574EL56SQH;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Matte Finish - Rough Seas;Mobile Cases & Covers;https://f.wadicdn.com/product/34/774/1-product.jpg;N4-S-197M;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-matte-finish-rough-seas-47743.html;69;69
177;ST574EL55UGQ;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Sneaky Bat;Mobile Cases & Covers;https://f.wadicdn.com/product/44/884/1-product.jpg;S6-S-55;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-sneaky-bat-48844.html;69;69
178;ST574EL55VHO;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Lonely Feather;Mobile Cases & Covers;https://f.wadicdn.com/product/44/594/1-product.jpg;S6E-S-123M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-lonely-feather-49544.html;69;69
179;ST574EL56RPJ;Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Indian Doll;Mobile Cases & Covers;https://f.wadicdn.com/product/34/074/1-product.jpg;LG3-S-112M;Stylizedd;purple;https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-indian-doll-47043.html;69;69
180;ST574EL56QOL;Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Be the good;Mobile Cases & Covers;https://f.wadicdn.com/product/34/364/1-product.jpg;I5-S-59M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-be-the-good-46343.html;69;69
181;ST574EL55TFS;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - The Tux;Mobile Cases & Covers;https://f.wadicdn.com/product/44/184/1-product.jpg;S5-S-276;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-the-tux-48144.html;69;69
182;ST574EL56GYL;Stylizedd Apple iPhone 6 Premium Flip case cover - Tropical Prism;Mobile Cases & Covers;https://f.wadicdn.com/product/34/893/1-product.jpg;I6-F-263;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-flip-case-cover-tropical-prism-39843.html;89;89
183;ST574EL20EKH;Stylizedd Premium Vinyl Skin Decal Body Wrap for Apple iPhone 6Plus - Camo Mini Woodland;Mobile Cases & Covers;https://f.wadicdn.com/product/97/5341/1-product.jpg;STZ-I6P-W-N-CAW;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-premium-vinyl-skin-decal-body-wrap-for-apple-iphone-6plus-camo-mini-woodland-143579.html;81;81
184;ST574EL55UOI;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Spidey in Air;Mobile Cases & Covers;https://f.wadicdn.com/product/44/094/1-product.jpg;S6-S-240M;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-spidey-in-air-49044.html;69;69
185;ST574EL55VPG;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Skull Island;Mobile Cases & Covers;https://f.wadicdn.com/product/44/794/1-product.jpg;S6E-S-308M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-skull-island-49744.html;69;69
186;ST574EL56PVF;Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - I love Pizza -Black;Mobile Cases & Covers;https://f.wadicdn.com/product/34/854/1-product.jpg;I5-S-208;Stylizedd;black;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-i-love-pizza-black-45843.html;69;69
187;ST574EL07RFS;Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Hallucinating Trios;Mobile Cases & Covers;https://f.wadicdn.com/product/29/764/1-product.jpg;I6P-S-18M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-hallucinating-trios-46792.html;69;69
188;ST574EL56QWD;Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Run Faster, Jump Higher;Mobile Cases & Covers;https://f.wadicdn.com/product/34/564/1-product.jpg;I6-S-239M;Stylizedd;beige;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-run-faster-jump-higher-46543.html;69;69
189;ST574EL56SET;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Gloss Finish - I love Pizza -Black;Mobile Cases & Covers;https://f.wadicdn.com/product/34/474/1-product.jpg;N4-S-208;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-gloss-finish-i-love-pizza-black-47443.html;69;69
190;ST574EL56TFR;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Tribal Mask;Mobile Cases & Covers;https://f.wadicdn.com/product/34/184/1-product.jpg;S5-S-275;Stylizedd;beige;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-tribal-mask-48143.html;69;69
191;ST574EL56RXB;Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Age of tree;Mobile Cases & Covers;https://f.wadicdn.com/product/34/274/1-product.jpg;LG3-S-301M;Stylizedd;browns;https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-age-of-tree-47243.html;69;69
192;ST574EL55TNK;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Brown Leather;Mobile Cases & Covers;https://f.wadicdn.com/product/44/384/1-product.jpg;S5-S-174M;Stylizedd;browns;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-brown-leather-48344.html;69;69
193;ST574EL56UGP;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Rolling Bananas;Mobile Cases & Covers;https://f.wadicdn.com/product/34/884/1-product.jpg;S6-S-54;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-rolling-bananas-48843.html;69;69
194;SA766EL38UAN;Samsung Book Cover Case for Galaxy Tab E 9.7 - Titan Grey;Mobile Cases & Covers;https://f.wadicdn.com/product/16/266/1-product.jpg;SS-TABA-9.7-BC-GRY;Samsung;grey;https://en-ae.wadi.com/samsung-book-cover-case-for-galaxy-tab-e-9-7-titan-grey-66261.html;194;194
195;ST574EL56GUP;Stylizedd Apple iPhone 6 Premium Flip case cover - Anchor blue;Mobile Cases & Covers;https://f.wadicdn.com/product/34/793/1-product.jpg;I6-F-194;Stylizedd;white;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-flip-case-cover-anchor-blue-39743.html;89;89
196;ST574EL56QKP;Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Falling Tiles;Mobile Cases & Covers;https://f.wadicdn.com/product/34/264/1-product.jpg;I5-S-255M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-falling-tiles-46243.html;69;69
197;ST574EL55TVC;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Tibute - Bruce Lee - Grey;Mobile Cases & Covers;https://f.wadicdn.com/product/44/584/1-product.jpg;S5-S-68M;Stylizedd;grey;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-tibute-bruce-lee-grey-48544.html;69;69
198;ST574EL55VDS;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Bomb - Angry Birds;Mobile Cases & Covers;https://f.wadicdn.com/product/44/494/1-product.jpg;S6E-S-32;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-bomb-angry-birds-49444.html;69;69
199;ST574EL56TNJ;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Black Leather;Mobile Cases & Covers;https://f.wadicdn.com/product/34/384/1-product.jpg;S5-S-173M;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-black-leather-48343.html;69;69
200;ST574EL55UCU;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Tetris - Green;Mobile Cases & Covers;https://f.wadicdn.com/product/44/784/1-product.jpg;S6-S-252;Stylizedd;green;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-tetris-green-48744.html;69;69
201;ST574EL56QZZ;Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Somali Giraffe Skin;Mobile Cases & Covers;https://f.wadicdn.com/product/34/664/1-product.jpg;I6-S-40M;Stylizedd;beige;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-somali-giraffe-skin-46643.html;69;69
202;ST574EL56SML;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Matte Finish - Chevy Lime;Mobile Cases & Covers;https://f.wadicdn.com/product/34/674/1-product.jpg;N4-S-101M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-matte-finish-chevy-lime-47643.html;69;69
203;ST574EL55UWA;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Gameboy Color - Pink;Mobile Cases & Covers;https://f.wadicdn.com/product/44/294/1-product.jpg;S6E-S-137;Stylizedd;pink;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-gameboy-color-pink-49244.html;69;69
204;SA766EL21UQO;Samsung Clear Back Cover for Samsung Galaxy S6 Edge Plus (Silver) - SS-GS6P-CBC-SIL;Mobile Cases & Covers;https://f.wadicdn.com/product/87/666/1-product.jpg;SS-GS6P-CBC-SIL;Samsung;silver;https://en-ae.wadi.com/samsung-clear-back-cover-for-samsung-galaxy-s6-edge-plus-silver-ss-gs6p-cbc-sil-66678.html;124;124
205;ST574EL55VLK;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Lady Liberty - Blue;Mobile Cases & Covers;https://f.wadicdn.com/product/44/694/1-product.jpg;S6E-S-217M;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-lady-liberty-blue-49644.html;69;69
206;ST574EL38UWR;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - I love notebook;Mobile Cases & Covers;https://f.wadicdn.com/product/16/294/1-product.jpg;S6E-S-152;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-i-love-notebook-49261.html;69;69
207;ST574EL56PRJ;Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - Chinese Doll;Mobile Cases & Covers;https://f.wadicdn.com/product/34/754/1-product.jpg;I5-S-114;Stylizedd;red;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-chinese-doll-45743.html;69;69
208;ST574EL56UCT;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Tetris - Black;Mobile Cases & Covers;https://f.wadicdn.com/product/34/784/1-product.jpg;S6-S-251;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-tetris-black-48743.html;69;69
209;ST574EL56TVB;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Fighter - Bruce Lee;Mobile Cases & Covers;https://f.wadicdn.com/product/34/584/1-product.jpg;S5-S-67M;Stylizedd;yellow;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-fighter-bruce-lee-48543.html;69;69
210;ST574EL55TYY;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Ironman Popart;Mobile Cases & Covers;https://f.wadicdn.com/product/44/684/1-product.jpg;S6-S-160;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-ironman-popart-48644.html;69;69
211;ST574EL56RTF;Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Ape Queen;Mobile Cases & Covers;https://f.wadicdn.com/product/34/174/1-product.jpg;LG3-S-210M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-ape-queen-47143.html;69;69
212;ST574EL55UKM;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - When the heart loves;Mobile Cases & Covers;https://f.wadicdn.com/product/44/984/1-product.jpg;S6-S-149M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-when-the-heart-loves-48944.html;69;69
213;ST574EL56QSH;Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - When the heart loves;Mobile Cases & Covers;https://f.wadicdn.com/product/34/464/1-product.jpg;I6-S-149M;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-when-the-heart-loves-46443.html;69;69
214;ST574EL56TBV;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Malhoos-Crazy;Mobile Cases & Covers;https://f.wadicdn.com/product/34/084/1-product.jpg;S5-S-185;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-malhoos-crazy-48043.html;69;69
215;ST574EL55UZW;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Keep calm and eat shawarma  - Blue;Mobile Cases & Covers;https://f.wadicdn.com/product/44/394/1-product.jpg;S6E-S-229;Stylizedd;purple;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-keep-calm-and-eat-shawarma-blue-49344.html;69;69
216;ST574EL55TJO;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Peacock Eyes;Mobile Cases & Covers;https://f.wadicdn.com/product/44/284/1-product.jpg;S5-S-8;Stylizedd;black;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-peacock-eyes-48244.html;69;69
217;ST574EL56SAX;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Gloss Finish - Chinese Doll;Mobile Cases & Covers;https://f.wadicdn.com/product/34/374/1-product.jpg;N4-S-114;Stylizedd;red;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-gloss-finish-chinese-doll-47343.html;69;69
218;ST574EL56SUD;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Matte Finish - Japanese Sea;Mobile Cases & Covers;https://f.wadicdn.com/product/34/874/1-product.jpg;N4-S-288M;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-matte-finish-japanese-sea-47843.html;69;69
219;ST574EL07FAE;Stylizedd Premium Vinyl Skin Decal Body Wrap for Blackberry Q10 - Camo Mini Woodland;Mobile Cases & Covers;https://f.wadicdn.com/product/29/9341/1-product.jpg;STZ-BQ10-W-N-CAW;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-premium-vinyl-skin-decal-body-wrap-for-blackberry-q10-camo-mini-woodland-143992.html;81;81
220;ST574EL38PZT;Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - Feather Colors;Mobile Cases & Covers;https://f.wadicdn.com/product/16/954/1-product.jpg;I5-S-315;Stylizedd;white;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-feather-colors-45961.html;69;69
221;ST574EL56TJN;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Number Plates;Mobile Cases & Covers;https://f.wadicdn.com/product/34/284/1-product.jpg;S5-S-79;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-number-plates-48243.html;69;69
222;ST574EL56TYX;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Geometric reflections;Mobile Cases & Covers;https://f.wadicdn.com/product/34/684/1-product.jpg;S6-S-16;Stylizedd;green;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-geometric-reflections-48643.html;69;69
223;ST574EL55USE;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Jungle Stripes;Mobile Cases & Covers;https://f.wadicdn.com/product/44/194/1-product.jpg;S6-S-43M;Stylizedd;yellow;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-jungle-stripes-49144.html;69;69
224;ST574EL56PZB;Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - Shaky lines;Mobile Cases & Covers;https://f.wadicdn.com/product/34/954/1-product.jpg;I5-S-3;Stylizedd;white;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-shaky-lines-45943.html;69;69
225;ST574EL55TRG;Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Orchid Prism;Mobile Cases & Covers;https://f.wadicdn.com/product/44/484/1-product.jpg;S5-S-264M;Stylizedd;green;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-orchid-prism-48444.html;69;69
226;ST574EL56QGT;Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Why so Serious.;Mobile Cases & Covers;https://f.wadicdn.com/product/34/164/1-product.jpg;I5-S-163M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-why-so-serious-46143.html;69;69
227;ST574EL56SXZ;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Matte Finish - Queen of Diamonds;Mobile Cases & Covers;https://f.wadicdn.com/product/34/974/1-product.jpg;N4-S-90M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-matte-finish-queen-of-diamonds-47943.html;69;69
228;ST574EL56UKL;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Hadouken;Mobile Cases & Covers;https://f.wadicdn.com/product/34/984/1-product.jpg;S6-S-148M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-hadouken-48943.html;69;69
229;ST574EL56RHR;Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Patience;Mobile Cases & Covers;https://f.wadicdn.com/product/34/864/1-product.jpg;I6P-S-225M;Stylizedd;green;https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-patience-46843.html;69;69
230;ST574EL56SIP;Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Gloss Finish - Shaky lines;Mobile Cases & Covers;https://f.wadicdn.com/product/34/574/1-product.jpg;N4-S-3;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-gloss-finish-shaky-lines-47543.html;69;69
231;CY938EL01GTU;Cygnett Crystal Hard Case CY0462CXCRY- Crystal;Mobile Cases & Covers;https://f.wadicdn.com/product/89/275/1-product.jpg;CY0462CXCRY;Cygnett;neutrals;https://en-ae.wadi.com/cygnett-crystal-hard-case-cy0462cxcry-crystal-57298.html;68;68
232;ST574EL56USD;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Zebra Stripes;Mobile Cases & Covers;https://f.wadicdn.com/product/34/194/1-product.jpg;S6-S-42M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-zebra-stripes-49143.html;69;69
233;ST574EL56UVZ;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Gameboy Color - Green;Mobile Cases & Covers;https://f.wadicdn.com/product/34/294/1-product.jpg;S6E-S-136;Stylizedd;green;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-gameboy-color-green-49243.html;69;69
234;ST574EL56UOH;Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - I am Akuma;Mobile Cases & Covers;https://f.wadicdn.com/product/34/094/1-product.jpg;S6-S-24M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-i-am-akuma-49043.html;69;69
235;ST574EL56VDR;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Set yourself free;Mobile Cases & Covers;https://f.wadicdn.com/product/34/494/1-product.jpg;S6E-S-319;Stylizedd;blue;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-set-yourself-free-49443.html;69;69
236;CY938EL03GTS;Cygnett Frost Matte Hard Case CY0460CXFRO- Frost Black;Mobile Cases & Covers;https://f.wadicdn.com/product/69/275/1-product.jpg;CY0460CXFRO;Cygnett;black;https://en-ae.wadi.com/cygnett-frost-matte-hard-case-cy0460cxfro-frost-black-57296.html;68;68
237;ST574EL56UZV;Stylizedd Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Keep calm and eat shawarma - PINK;Mobile Cases & Covers;https://f.wadicdn.com/product/34/394/1-product.jpg;S6E-S-228;Stylizedd;pink;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-keep-calm-and-eat-shawarma-pink-49343.html;69;69
238;CY938EL02GTT;Cygnett Frost Matte Hard Case CY0461CXFRO- Frost Purple;Mobile Cases & Covers;https://f.wadicdn.com/product/79/275/1-product.jpg;CY0461CXFRO;Cygnett;purple;https://en-ae.wadi.com/cygnett-frost-matte-hard-case-cy0461cxfro-frost-purple-57297.html;68;68
239;ST574EL56VHN;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Fashion statement;Mobile Cases & Covers;https://f.wadicdn.com/product/34/594/1-product.jpg;S6E-S-122M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-fashion-statement-49543.html;69;69
240;ST574EL57GYK;Stylizedd Apple iPhone 6 Premium Flip case cover - Anna's Prism;Mobile Cases & Covers;https://f.wadicdn.com/product/24/893/1-product.jpg;I6-F-262;Stylizedd;multicolor;https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-flip-case-cover-anna-s-prism-39842.html;89;89
241;ST574EL56VHN;Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Fashion statement;Mobile Cases & Covers;https://f.wadicdn.com/product/34/594/1-product.jpg;S6E-S-122M;Stylizedd;white;https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-fashion-statement-49543.html;69;69
